,filename,ratio,weight,seed,min
0,N-atp111,0.1,0.9,7,562.0
1,N-atp111,0.3,0.99,9,569.0
2,N-atp111,0.1,0.99,1,572.0
3,N-atp111,0.1,0.8,9,573.0
4,N-atp111,0.1,0.9,6,579.0
5,N-atp111,0.3,0.99,0,581.0
6,N-atp111,0.2,0.99,6,582.0
7,N-atp111,0.2,0.99,8,582.0
8,N-atp111,0.2,0.99,0,586.0
9,N-atp111,0.1,0.8,4,587.0
10,N-atp111,0.5,0.99,4,590.0
11,N-atp111,0.1,0.99,9,592.0
12,N-atp111,0.2,0.99,5,592.0
13,N-atp111,0.1,0.9,4,593.0
14,N-atp111,0.1,0.99,5,594.0
15,N-atp111,0.4,0.99,6,594.0
16,N-atp111,0.1,0.8,6,595.0
17,N-atp111,0.2,0.9,3,595.0
18,N-atp111,0.1,0.9,3,595.0
19,N-atp111,0.1,0.8,0,595.0
20,N-atp111,0.1,0.9,5,596.0
21,N-atp111,0.2,0.99,9,596.0
22,N-atp111,0.1,0.9,9,596.0
23,N-atp111,0.5,0.99,8,597.0
24,N-atp111,0.4,0.99,3,598.0
25,N-atp111,0.4,0.99,9,598.0
26,N-atp111,0.5,0.99,0,599.0
27,N-atp111,0.3,0.99,2,600.0
28,N-atp111,0.4,0.99,5,600.0
29,N-atp111,0.1,0.9,1,601.0
30,N-atp111,0.3,0.9,8,602.0
31,N-atp111,0.3,0.99,3,602.0
32,N-atp111,0.2,0.9,5,603.0
33,N-atp111,0.4,0.99,0,604.0
34,N-atp111,0.4,0.99,8,606.0
35,N-atp111,0.3,0.99,7,606.0
36,N-atp111,0.2,0.99,7,606.0
37,N-atp111,0.2,0.8,6,606.0
38,N-atp111,0.2,0.99,1,607.0
39,N-atp111,0.1,0.9,8,608.0
40,N-atp111,0.1,0.8,1,608.0
41,N-atp111,0.1,0.8,8,609.0
42,N-atp111,0.3,0.99,5,609.0
43,N-atp111,0.2,0.99,3,609.0
44,N-atp111,0.2,0.9,6,611.0
45,N-atp111,0.1,0.7,5,611.0
46,N-atp111,0.5,0.99,7,612.0
47,N-atp111,0.4,0.99,1,613.0
48,N-atp111,0.1,0.7,7,614.0
49,N-atp111,0.5,0.99,3,614.0
50,N-atp111,0.2,0.99,2,614.0
51,N-atp111,0.1,0.8,2,614.0
52,N-atp111,0.1,0.99,0,616.0
53,N-atp111,0.1,0.99,2,617.0
54,N-atp111,0.2,0.9,4,617.0
55,N-atp111,0.3,0.99,4,617.0
56,N-atp111,0.1,0.6,3,617.0
57,nug12.dat,0.1,0.9,1,618.0
58,N-atp111,0.5,0.99,1,618.0
59,nug12.dat,0.2,0.8,8,618.0
60,N-atp111,0.1,0.9,2,619.0
61,nug12.dat,0.2,0.9,9,620.0
62,nug12.dat,0.3,0.9,4,622.0
63,N-atp111,0.1,0.99,4,622.0
64,N-atp111,0.4,0.9,9,622.0
65,N-atp111,0.3,0.9,3,622.0
66,N-atp111,0.3,0.9,4,623.0
67,N-atp111,0.1,0.8,5,623.0
68,N-atp111,0.1,0.7,9,624.0
69,N-atp111,0.2,0.8,7,626.0
70,nug12.dat,0.1,0.8,6,626.0
71,nug12.dat,0.1,0.8,4,626.0
72,N-atp111,0.2,0.9,7,627.0
73,N-atp111,0.3,0.99,8,627.0
74,N-atp111,0.1,0.99,6,628.0
75,N-atp111,0.1,0.7,1,628.0
76,N-atp111,0.4,0.99,7,629.0
77,N-atp111,0.1,0.7,0,630.0
78,N-atp111,0.2,0.8,2,630.0
79,N-atp111,0.1,0.6,6,631.0
80,nug12.dat,0.3,0.7,1,632.0
81,N-atp111,0.1,0.8,3,632.0
82,N-atp111,0.5,0.99,9,632.0
83,N-atp111,0.2,0.9,1,633.0
84,nug12.dat,0.3,0.9,6,634.0
85,nug12.dat,0.5,0.8,6,634.0
86,N-atp111,0.4,0.99,4,635.0
87,nug12.dat,0.1,0.8,1,636.0
88,nug12.dat,0.4,0.99,3,636.0
89,N-atp111,0.3,0.9,6,637.0
90,N-atp111,0.3,0.9,7,637.0
91,nug12.dat,0.4,0.8,3,638.0
92,nug12.dat,0.3,0.99,1,638.0
93,nug12.dat,0.2,0.99,7,638.0
94,nug12.dat,0.3,0.99,4,638.0
95,nug12.dat,0.1,0.8,5,638.0
96,N-atp111,0.1,0.6,1,638.0
97,N-atp111,0.3,0.9,9,638.0
98,N-atp111,0.1,0.99,3,639.0
99,N-atp111,0.3,0.9,1,640.0
100,nug12.dat,0.4,0.6,9,640.0
101,N-atp111,0.1,0.7,6,641.0
102,nug12.dat,0.2,0.6,8,642.0
103,nug12.dat,0.1,0.6,0,642.0
104,nug12.dat,0.5,0.99,6,642.0
105,nug12.dat,0.2,0.99,8,642.0
106,N-atp111,0.5,0.99,2,642.0
107,nug12.dat,0.5,0.99,4,642.0
108,N-atp111,0.5,0.99,5,643.0
109,nug12.dat,0.4,0.9,4,644.0
110,N-atp111,0.2,0.8,4,644.0
111,N-atp111,0.4,0.9,7,644.0
112,nug12.dat,0.4,0.99,4,644.0
113,nug12.dat,0.2,0.9,7,644.0
114,nug12.dat,0.2,0.99,9,644.0
115,N-atp111,0.4,0.99,2,645.0
116,nug12.dat,0.4,0.99,5,646.0
117,N-atp111,0.5,0.99,6,646.0
118,nug12.dat,0.4,0.9,8,646.0
119,nug12.dat,0.1,0.6,6,646.0
120,nug12.dat,0.5,0.7,8,646.0
121,nug12.dat,0.1,0.99,0,646.0
122,nug12.dat,0.2,0.99,3,646.0
123,nug12.dat,0.2,0.8,1,646.0
124,N-atp111,0.1,0.6,9,647.0
125,N-atp111,0.2,0.8,0,647.0
126,N-atp111,0.3,0.9,5,647.0
127,nug12.dat,0.3,0.8,2,648.0
128,nug12.dat,0.2,0.7,7,648.0
129,N-atp111,0.2,0.8,5,648.0
130,nug12.dat,0.5,0.6,7,648.0
131,nug12.dat,0.5,0.6,9,648.0
132,nug12.dat,0.4,0.99,7,648.0
133,nug12.dat,0.3,0.6,6,648.0
134,N-atp111,0.2,0.9,2,649.0
135,N-atp111,0.1,0.6,0,649.0
136,nug12.dat,0.1,0.6,8,650.0
137,nug12.dat,0.3,0.8,5,650.0
138,nug12.dat,0.4,0.7,9,650.0
139,nug12.dat,0.1,0.9,5,650.0
140,nug12.dat,0.4,0.9,1,650.0
141,nug12.dat,0.5,0.6,3,650.0
142,N-atp111,0.2,0.8,8,650.0
143,nug12.dat,0.5,0.9,4,650.0
144,nug12.dat,0.5,0.99,5,650.0
145,nug12.dat,0.3,0.6,2,650.0
146,N-atp111,0.2,0.7,6,651.0
147,nug12.dat,0.3,0.99,5,652.0
148,nug12.dat,0.4,0.8,0,652.0
149,nug12.dat,0.1,0.7,1,652.0
150,nug12.dat,0.1,0.99,6,652.0
151,nug12.dat,0.1,0.8,9,652.0
152,nug12.dat,0.3,0.6,0,652.0
153,nug12.dat,0.5,0.7,9,652.0
154,nug12.dat,0.5,0.99,0,652.0
155,nug12.dat,0.5,0.9,6,652.0
156,nug12.dat,0.5,0.8,9,652.0
157,nug12.dat,0.2,0.6,5,652.0
158,N-atp111,0.4,0.9,5,653.0
159,N-atp111,0.2,0.8,1,654.0
160,nug12.dat,0.4,0.8,9,654.0
161,nug12.dat,0.1,0.9,7,654.0
162,nug12.dat,0.5,0.99,1,654.0
163,N-atp111,0.2,0.99,4,654.0
164,N-atp111,0.3,0.9,2,654.0
165,nug12.dat,0.4,0.7,0,654.0
166,N-atp111,0.3,0.8,9,655.0
167,nug12.dat,0.3,0.7,5,656.0
168,nug12.dat,0.2,0.7,4,656.0
169,nug12.dat,0.1,0.7,9,656.0
170,nug12.dat,0.2,0.6,0,656.0
171,nug12.dat,0.2,0.9,2,656.0
172,nug12.dat,0.5,0.9,8,656.0
173,nug12.dat,0.4,0.8,5,656.0
174,nug12.dat,0.2,0.6,6,656.0
175,nug12.dat,0.1,0.6,3,656.0
176,nug12.dat,0.1,0.6,7,656.0
177,nug12.dat,0.1,0.7,8,656.0
178,nug12.dat,0.1,0.8,2,656.0
179,nug12.dat,0.3,0.99,2,656.0
180,nug12.dat,0.2,0.7,8,658.0
181,nug12.dat,0.1,0.99,7,658.0
182,nug12.dat,0.4,0.6,1,658.0
183,nug12.dat,0.5,0.7,1,658.0
184,nug12.dat,0.1,0.8,7,658.0
185,nug12.dat,0.4,0.99,1,658.0
186,N-atp111,0.4,0.9,0,659.0
187,nug12.dat,0.5,0.6,6,660.0
188,nug12.dat,0.5,0.7,0,660.0
189,nug12.dat,0.5,0.99,7,660.0
190,nug12.dat,0.3,0.8,7,660.0
191,nug12.dat,0.4,0.6,4,660.0
192,nug12.dat,0.2,0.9,8,660.0
193,nug12.dat,0.3,0.99,9,660.0
194,nug12.dat,0.3,0.7,7,660.0
195,nug12.dat,0.4,0.7,2,660.0
196,nug12.dat,0.1,0.99,3,660.0
197,N-atp111,0.2,0.8,9,661.0
198,N-atp111,0.4,0.9,3,661.0
199,nug12.dat,0.5,0.6,8,662.0
200,nug12.dat,0.1,0.9,3,662.0
201,nug12.dat,0.2,0.6,4,662.0
202,nug12.dat,0.3,0.6,3,662.0
203,nug12.dat,0.5,0.8,4,662.0
204,nug12.dat,0.1,0.99,2,662.0
205,nug12.dat,0.1,0.7,4,662.0
206,nug12.dat,0.2,0.7,6,662.0
207,nug12.dat,0.3,0.9,1,662.0
208,nug12.dat,0.5,0.99,9,662.0
209,N-atp111,0.2,0.7,5,663.0
210,nug12.dat,0.5,0.7,4,664.0
211,nug12.dat,0.5,0.9,2,664.0
212,nug12.dat,0.2,0.99,6,664.0
213,nug12.dat,0.1,0.6,9,664.0
214,nug12.dat,0.2,0.99,4,664.0
215,nug12.dat,0.1,0.7,6,664.0
216,nug12.dat,0.3,0.99,6,664.0
217,nug12.dat,0.1,0.7,3,664.0
218,nug12.dat,0.2,0.9,1,664.0
219,N-atp111,0.1,0.6,5,664.0
220,nug12.dat,0.3,0.9,3,664.0
221,nug12.dat,0.4,0.7,1,664.0
222,nug12.dat,0.5,0.6,0,664.0
223,nug12.dat,0.2,0.8,6,664.0
224,nug12.dat,0.2,0.9,0,666.0
225,nug12.dat,0.3,0.7,2,666.0
226,nug12.dat,0.5,0.7,7,666.0
227,nug12.dat,0.4,0.8,2,666.0
228,nug12.dat,0.4,0.99,8,666.0
229,nug12.dat,0.4,0.7,5,666.0
230,nug12.dat,0.3,0.6,5,666.0
231,nug12.dat,0.4,0.99,2,666.0
232,nug12.dat,0.1,0.9,2,666.0
233,nug12.dat,0.5,0.8,7,666.0
234,nug12.dat,0.1,0.9,8,666.0
235,nug12.dat,0.3,0.7,9,666.0
236,nug12.dat,0.5,0.8,8,666.0
237,nug12.dat,0.2,0.9,3,668.0
238,N-atp111,0.1,0.6,8,668.0
239,nug12.dat,0.1,0.9,0,668.0
240,nug12.dat,0.2,0.7,9,668.0
241,nug12.dat,0.1,0.99,8,668.0
242,nug12.dat,0.1,0.7,0,668.0
243,nug12.dat,0.5,0.7,6,668.0
244,nug12.dat,0.5,0.6,5,668.0
245,nug12.dat,0.1,0.6,1,668.0
246,nug12.dat,0.1,0.9,9,668.0
247,nug12.dat,0.3,0.99,0,668.0
248,nug12.dat,0.2,0.99,2,668.0
249,nug12.dat,0.1,0.99,1,668.0
250,nug12.dat,0.5,0.9,5,668.0
251,nug12.dat,0.1,0.8,0,670.0
252,nug12.dat,0.2,0.8,9,670.0
253,nug12.dat,0.1,0.9,4,670.0
254,nug12.dat,0.4,0.9,0,670.0
255,N-atp111,0.2,0.7,2,670.0
256,nug12.dat,0.2,0.6,7,670.0
257,nug12.dat,0.2,0.9,5,670.0
258,nug12.dat,0.3,0.99,3,670.0
259,nug12.dat,0.4,0.7,4,670.0
260,nug12.dat,0.3,0.8,8,670.0
261,nug12.dat,0.3,0.9,9,672.0
262,nug12.dat,0.3,0.7,4,672.0
263,nug12.dat,0.3,0.9,0,672.0
264,nug12.dat,0.2,0.8,4,672.0
265,nug12.dat,0.4,0.9,5,672.0
266,nug12.dat,0.2,0.7,0,672.0
267,nug12.dat,0.5,0.99,3,672.0
268,nug12.dat,0.5,0.8,0,672.0
269,nug12.dat,0.2,0.6,9,672.0
270,nug12.dat,0.2,0.99,1,672.0
271,nug12.dat,0.3,0.8,6,672.0
272,nug12.dat,0.2,0.7,3,672.0
273,nug12.dat,0.4,0.9,9,674.0
274,nug12.dat,0.4,0.9,3,674.0
275,N-atp111,0.4,0.9,2,674.0
276,nug12.dat,0.5,0.7,5,674.0
277,N-atp111,0.1,0.7,8,674.0
278,nug12.dat,0.2,0.6,1,674.0
279,nug12.dat,0.4,0.9,2,674.0
280,nug12.dat,0.2,0.9,6,674.0
281,nug12.dat,0.5,0.8,2,674.0
282,nug12.dat,0.3,0.8,4,674.0
283,nug12.dat,0.2,0.8,5,674.0
284,nug12.dat,0.3,0.8,9,674.0
285,N-atp111,0.4,0.8,7,675.0
286,nug12.dat,0.2,0.8,0,676.0
287,nug12.dat,0.1,0.6,4,676.0
288,nug12.dat,0.5,0.6,1,676.0
289,nug12.dat,0.4,0.7,6,676.0
290,nug12.dat,0.2,0.9,4,676.0
291,nug12.dat,0.5,0.9,7,676.0
292,nug12.dat,0.4,0.6,0,676.0
293,nug12.dat,0.1,0.6,2,676.0
294,nug12.dat,0.5,0.6,4,676.0
295,nug12.dat,0.4,0.8,4,676.0
296,N-atp111,0.4,0.9,4,677.0
297,N-atp111,0.3,0.8,4,677.0
298,nug12.dat,0.4,0.8,6,678.0
299,N-atp111,0.3,0.8,7,678.0
300,nug12.dat,0.5,0.9,3,678.0
301,nug12.dat,0.3,0.6,8,678.0
302,nug12.dat,0.2,0.99,5,678.0
303,nug12.dat,0.3,0.7,3,678.0
304,nug12.dat,0.1,0.99,9,678.0
305,N-atp111,0.2,0.8,3,678.0
306,nug12.dat,0.4,0.99,9,678.0
307,nug12.dat,0.3,0.6,9,678.0
308,nug12.dat,0.4,0.8,7,678.0
309,N-atp111,0.3,0.8,8,679.0
310,nug12.dat,0.5,0.7,3,680.0
311,nug12.dat,0.1,0.6,5,680.0
312,nug12.dat,0.2,0.6,2,680.0
313,nug12.dat,0.2,0.6,3,680.0
314,nug12.dat,0.3,0.9,8,680.0
315,nug12.dat,0.5,0.6,2,680.0
316,nug12.dat,0.4,0.7,7,680.0
317,nug12.dat,0.3,0.8,1,680.0
318,nug12.dat,0.3,0.6,4,680.0
319,N-atp111,0.5,0.9,9,680.0
320,nug12.dat,0.1,0.99,4,680.0
321,nug12.dat,0.3,0.7,8,680.0
322,nug12.dat,0.4,0.99,6,680.0
323,nug12.dat,0.4,0.7,3,680.0
324,N-atp111,0.4,0.8,4,680.0
325,nug12.dat,0.4,0.6,7,680.0
326,nug12.dat,0.4,0.8,8,680.0
327,nug12.dat,0.3,0.8,0,680.0
328,nug12.dat,0.1,0.7,2,682.0
329,nug12.dat,0.1,0.8,3,682.0
330,nug12.dat,0.5,0.9,9,682.0
331,nug12.dat,0.2,0.8,3,682.0
332,nug12.dat,0.5,0.9,1,682.0
333,nug12.dat,0.1,0.9,6,682.0
334,nug12.dat,0.3,0.99,8,682.0
335,nug12.dat,0.3,0.6,1,682.0
336,nug12.dat,0.5,0.7,2,682.0
337,nug12.dat,0.4,0.6,6,682.0
338,N-atp111,0.1,0.6,2,683.0
339,nug12.dat,0.3,0.9,2,684.0
340,nug12.dat,0.3,0.8,3,684.0
341,nug12.dat,0.5,0.99,2,684.0
342,nug12.dat,0.3,0.7,6,684.0
343,N-atp111,0.4,0.9,1,684.0
344,nug12.dat,0.4,0.6,8,684.0
345,N-atp111,0.3,0.8,6,685.0
346,N-atp111,0.4,0.9,8,685.0
347,nug12.dat,0.5,0.9,0,686.0
348,nug12.dat,0.4,0.6,2,686.0
349,nug12.dat,0.4,0.6,5,686.0
350,nug12.dat,0.2,0.99,0,686.0
351,nug12.dat,0.2,0.7,5,686.0
352,N-atp111,0.4,0.9,6,686.0
353,nug12.dat,0.2,0.8,2,686.0
354,nug12.dat,0.3,0.7,0,688.0
355,N-atp111,0.2,0.7,1,688.0
356,N-atp111,0.3,0.7,9,688.0
357,nug12.dat,0.3,0.9,5,688.0
358,nug12.dat,0.4,0.6,3,688.0
359,N-atp111,0.2,0.6,4,688.0
360,N-atp111,0.1,0.6,4,688.0
361,N-atp111,0.2,0.7,9,688.0
362,nug12.dat,0.4,0.99,0,690.0
363,N-atp111,0.2,0.6,7,690.0
364,nug12.dat,0.4,0.9,6,690.0
365,nug12.dat,0.5,0.99,8,690.0
366,nug12.dat,0.5,0.8,5,690.0
367,N-atp111,0.2,0.7,7,691.0
368,nug12.dat,0.4,0.8,1,692.0
369,nug12.dat,0.3,0.99,7,692.0
370,nug12.dat,0.2,0.8,7,692.0
371,nug12.dat,0.2,0.7,2,694.0
372,N-atp111,0.5,0.9,1,694.0
373,nug12.dat,0.4,0.7,8,694.0
374,nug12.dat,0.2,0.7,1,694.0
375,nug12.dat,0.4,0.9,7,696.0
376,nug12.dat,0.5,0.8,1,696.0
377,N-atp111,0.3,0.7,1,696.0
378,nug12.dat,0.1,0.7,5,696.0
379,N-atp111,0.3,0.7,4,697.0
380,N-atp111,0.5,0.9,6,698.0
381,nug12.dat,0.5,0.8,3,698.0
382,N-atp111,0.2,0.6,9,699.0
383,nug12.dat,0.1,0.7,7,700.0
384,nug12.dat,0.1,0.8,8,700.0
385,nug12.dat,0.3,0.6,7,700.0
386,nug12.dat,0.3,0.9,7,700.0
387,N-atp111,0.1,0.7,3,701.0
388,N-atp111,0.2,0.7,4,701.0
389,N-atp111,0.5,0.9,8,701.0
390,N-atp111,0.2,0.7,3,703.0
391,N-atp111,0.5,0.8,9,703.0
392,N-atp111,0.2,0.6,2,705.0
393,N-atp111,0.2,0.6,6,706.0
394,N-atp111,0.5,0.9,5,706.0
395,N-atp111,0.3,0.7,3,707.0
396,N-atp111,0.4,0.8,6,707.0
397,N-atp111,0.4,0.8,9,708.0
398,N-atp111,0.3,0.8,3,709.0
399,N-atp111,0.4,0.8,1,710.0
400,nug12.dat,0.1,0.99,5,710.0
401,N-atp111,0.2,0.6,8,711.0
402,N-atp111,0.3,0.8,1,712.0
403,N-atp111,0.4,0.8,0,713.0
404,N-atp111,0.3,0.7,7,715.0
405,N-atp111,0.3,0.7,6,716.0
406,N-atp111,0.3,0.7,2,717.0
407,N-atp134,0.3,0.99,4,717.0
408,N-atp111,0.3,0.7,8,719.0
409,N-atp134,0.2,0.99,8,719.0
410,N-atp111,0.2,0.6,5,726.0
411,N-atp111,0.3,0.6,9,727.0
412,N-atp134,0.1,0.9,5,728.0
413,N-atp111,0.3,0.8,5,729.0
414,N-atp111,0.3,0.7,5,732.0
415,N-atp134,0.3,0.99,0,733.0
416,N-atp111,0.3,0.6,2,735.0
417,N-atp111,0.3,0.6,1,735.0
418,N-atp134,0.1,0.9,4,735.0
419,N-atp111,0.4,0.7,4,735.0
420,N-atp111,0.4,0.7,7,736.0
421,N-atp111,0.4,0.8,8,738.0
422,N-atp111,0.2,0.7,0,740.0
423,N-atp111,0.3,0.8,2,740.0
424,N-atp111,0.5,0.8,1,741.0
425,N-atp111,0.2,0.7,8,741.0
426,N-atp134,0.3,0.99,6,742.0
427,N-atp111,0.3,0.6,8,742.0
428,N-atp111,0.3,0.6,7,742.0
429,N-atp134,0.1,0.9,6,743.0
430,N-atp111,0.3,0.6,6,743.0
431,N-atp111,0.2,0.6,3,744.0
432,N-atp111,0.4,0.8,5,744.0
433,N-atp111,0.5,0.8,4,745.0
434,N-atp134,0.2,0.99,9,745.0
435,N-atp134,0.3,0.99,2,748.0
436,N-atp111,0.4,0.7,9,748.0
437,N-atp111,0.4,0.6,9,749.0
438,N-atp111,0.3,0.8,0,749.0
439,N-atp111,0.3,0.6,4,750.0
440,N-atp134,0.3,0.99,3,750.0
441,N-atp134,0.1,0.99,9,751.0
442,N-atp134,0.1,0.8,4,751.0
443,N-atp134,0.1,0.8,3,752.0
444,N-atp134,0.1,0.7,9,752.0
445,N-atp111,0.5,0.9,2,753.0
446,N-atp111,0.4,0.7,0,753.0
447,N-atp111,0.5,0.7,6,756.0
448,N-atp111,0.3,0.7,0,757.0
449,N-atp111,0.4,0.7,2,758.0
450,N-atp111,0.4,0.6,7,759.0
451,N-atp111,0.4,0.7,6,760.0
452,N-atp134,0.1,0.8,2,763.0
453,N-atp111,0.5,0.8,3,764.0
454,N-atp111,0.3,0.6,3,764.0
455,N-atp134,0.3,0.99,7,765.0
456,N-atp111,0.4,0.7,8,765.0
457,N-atp134,0.2,0.9,5,765.0
458,N-atp134,0.1,0.99,3,766.0
459,N-atp134,0.5,0.99,3,766.0
460,N-atp134,0.1,0.9,3,767.0
461,N-atp134,0.1,0.99,1,768.0
462,N-atp134,0.2,0.8,9,769.0
463,N-atp111,0.5,0.8,0,769.0
464,N-atp134,0.3,0.99,9,770.0
465,N-atp111,0.5,0.7,1,770.0
466,N-atp134,0.5,0.99,5,771.0
467,N-atp134,0.5,0.99,4,771.0
468,N-atp111,0.3,0.6,0,773.0
469,N-atp111,0.5,0.8,6,775.0
470,N-atp134,0.1,0.99,0,775.0
471,N-atp134,0.4,0.99,7,776.0
472,N-atp111,0.2,0.6,0,776.0
473,N-atp111,0.5,0.7,3,777.0
474,N-atp134,0.5,0.99,1,777.0
475,N-atp134,0.5,0.99,7,777.0
476,N-atp134,0.1,0.9,7,778.0
477,N-atp111,0.5,0.7,2,778.0
478,N-atp134,0.1,0.9,2,779.0
479,N-atp134,0.3,0.8,9,780.0
480,N-atp134,0.3,0.99,5,782.0
481,N-atp111,0.4,0.6,2,783.0
482,N-atp134,0.5,0.99,0,783.0
483,N-atp134,0.3,0.99,8,784.0
484,N-atp111,0.5,0.8,7,784.0
485,N-atp111,0.5,0.7,7,785.0
486,N-atp111,0.5,0.8,5,785.0
487,N-atp111,0.4,0.6,8,786.0
488,N-atp134,0.2,0.99,3,786.0
489,N-atp134,0.5,0.99,9,787.0
490,N-atp111,0.5,0.7,8,787.0
491,N-atp111,0.5,0.6,9,788.0
492,N-atp134,0.2,0.8,0,788.0
493,N-atp134,0.5,0.99,6,789.0
494,N-atp134,0.2,0.8,7,790.0
495,N-atp111,0.4,0.7,5,792.0
496,N-atp134,0.1,0.6,0,792.0
497,N-atp134,0.3,0.9,9,793.0
498,N-atp134,0.1,0.99,2,793.0
499,N-atp134,0.2,0.99,5,793.0
500,N-atp111,0.4,0.6,4,795.0
501,N-atp111,0.5,0.6,7,795.0
502,N-atp111,0.4,0.6,0,797.0
503,N-atp134,0.4,0.99,1,798.0
504,N-atp111,0.5,0.6,2,799.0
505,N-atp134,0.2,0.9,0,799.0
506,N-atp134,0.3,0.9,4,800.0
507,N-atp134,0.2,0.8,2,801.0
508,N-atp134,0.2,0.8,4,803.0
509,N-atp134,0.3,0.9,7,804.0
510,N-atp111,0.5,0.7,4,806.0
511,N-atp134,0.2,0.9,1,807.0
512,N-atp111,0.4,0.6,1,808.0
513,N-atp111,0.4,0.6,6,809.0
514,N-atp111,0.5,0.6,3,812.0
515,N-atp134,0.3,0.9,6,812.0
516,N-atp134,0.3,0.9,3,816.0
517,N-atp134,0.1,0.6,2,817.0
518,N-atp111,0.5,0.7,5,818.0
519,N-atp111,0.3,0.6,5,819.0
520,N-atp111,0.4,0.6,3,819.0
521,N-atp111,0.4,0.6,5,822.0
522,N-atp134,0.4,0.9,2,822.0
523,N-atp134,0.2,0.8,3,824.0
524,N-atp134,0.3,0.7,9,826.0
525,N-atp134,0.3,0.8,0,826.0
526,N-atp134,0.4,0.9,4,827.0
527,N-atp134,0.5,0.99,8,828.0
528,N-atp111,0.5,0.6,1,831.0
529,N-atp134,0.2,0.6,5,833.0
530,N-atp134,0.2,0.7,9,834.0
531,N-atp134,0.3,0.9,8,836.0
532,N-atp134,0.1,0.6,3,837.0
533,N-atp111,0.5,0.6,0,839.0
534,N-atp134,0.2,0.7,4,842.0
535,N-atp111,0.5,0.6,8,842.0
536,N-atp134,0.4,0.9,0,843.0
537,N-atp134,0.3,0.8,7,843.0
538,N-atp134,0.2,0.7,8,844.0
539,N-atp134,0.3,0.8,3,847.0
540,N-atp134,0.3,0.9,2,851.0
541,N-atp134,0.2,0.8,8,852.0
542,N-atp134,0.4,0.8,9,852.0
543,N-atp111,0.5,0.6,4,854.0
544,N-atp134,0.3,0.8,5,856.0
545,N-atp134,0.2,0.7,7,860.0
546,N-atp134,0.4,0.9,1,863.0
547,N-atp134,0.3,0.8,8,865.0
548,N-atp134,0.3,0.8,1,866.0
549,N-atp134,0.2,0.7,3,867.0
550,N-atp111,0.5,0.6,5,867.0
551,N-atp134,0.4,0.9,6,871.0
552,N-atp134,0.4,0.8,4,871.0
553,N-atp134,0.3,0.6,9,872.0
554,N-atp134,0.5,0.9,9,874.0
555,N-atp134,0.2,0.7,2,879.0
556,N-atp134,0.2,0.6,7,880.0
557,N-atp134,0.3,0.7,7,883.0
558,N-atp134,0.1,0.6,1,892.0
559,N-atp134,0.3,0.7,4,898.0
560,N-atp134,0.2,0.6,2,900.0
561,N-atp134,0.3,0.8,4,902.0
562,N-atp134,0.2,0.7,6,903.0
563,N-atp134,0.5,0.9,1,906.0
564,N-atp134,0.5,0.9,6,906.0
565,N-atp134,0.4,0.8,7,910.0
566,N-atp134,0.2,0.6,8,916.0
567,N-atp134,0.5,0.7,9,917.0
568,N-atp134,0.3,0.7,1,918.0
569,N-atp134,0.3,0.7,3,918.0
570,N-atp134,0.5,0.8,4,920.0
571,N-atp134,0.5,0.8,2,922.0
572,N-atp134,0.3,0.6,3,923.0
573,N-atp134,0.3,0.7,6,924.0
574,N-atp134,0.4,0.7,5,927.0
575,N-atp134,0.4,0.8,6,934.0
576,N-atp134,0.3,0.7,8,937.0
577,N-atp134,0.4,0.6,5,943.0
578,N-atp134,0.5,0.8,1,949.0
579,N-atp134,0.3,0.6,5,956.0
580,N-atp134,0.4,0.7,2,962.0
581,N-atp134,0.5,0.6,9,963.0
582,N-atp134,0.5,0.7,7,967.0
583,N-atp134,0.4,0.6,0,969.0
584,N-atp134,0.3,0.6,2,971.0
585,N-atp134,0.4,0.6,8,974.0
586,N-atp134,0.4,0.6,4,980.0
587,N-atp134,0.4,0.6,7,981.0
588,N-atp134,0.5,0.6,0,982.0
589,N-atp134,0.4,0.6,3,990.0
590,N-atp134,0.4,0.6,2,992.0
591,N-atp134,0.5,0.7,1,993.0
592,N-atp134,0.5,0.7,2,996.0
593,N-atp134,0.3,0.6,6,997.0
594,N-atp134,0.4,0.6,6,1007.0
595,N-atp134,0.5,0.6,4,1019.0
596,N-atp134,0.4,0.6,1,1024.0
597,N-atp134,0.5,0.7,6,1024.0
598,N-atp134,0.5,0.6,7,1038.0
599,rec05,0.4,0.9,8,1275.0
600,rec05,0.5,0.8,3,1283.0
601,rec05,0.4,0.8,8,1291.0
602,rec05,0.2,0.99,4,1293.0
603,rec05,0.1,0.8,8,1294.0
604,rec05,0.3,0.9,6,1294.0
605,rec05,0.3,0.99,8,1294.0
606,rec05,0.3,0.99,0,1295.0
607,rec05,0.3,0.8,6,1296.0
608,rec05,0.4,0.99,7,1297.0
609,rec05,0.3,0.8,8,1298.0
610,rec05,0.1,0.99,7,1298.0
611,rec05,0.3,0.99,7,1298.0
612,rec05,0.5,0.99,8,1298.0
613,rec05,0.4,0.9,0,1299.0
614,rec05,0.5,0.7,1,1299.0
615,rec05,0.4,0.6,2,1299.0
616,rec05,0.2,0.7,8,1299.0
617,rec05,0.1,0.99,5,1300.0
618,rec05,0.3,0.8,7,1300.0
619,rec05,0.2,0.99,9,1300.0
620,rec05,0.1,0.6,0,1300.0
621,rec05,0.1,0.9,0,1303.0
622,rec05,0.2,0.8,8,1304.0
623,rec05,0.1,0.7,8,1304.0
624,rec05,0.2,0.6,5,1305.0
